#Temperature [K]	Pressure [MPa]
1196.6	            168.30	    
1199.8	            168.76	    
1203.0	            169.22	    
1206.2	            169.68	    
1209.5	            170.14	    
1212.7	            170.60	    
1215.9	            171.06	    
1219.1	            171.52	    
1222.4	            171.98	    
1225.6	            172.44	    
1228.8	            172.90	    
1232.1	            173.36	    
1235.3	            173.82	    
1238.5	            174.28	    
1241.7	            174.74	    
1245.0	            175.20	    
1248.2	            175.66	    
1251.4	            176.12	    
1254.6	            176.57	    
1257.9	            177.03	    
1261.1	            177.49	    
1264.3	            177.95	    
1267.5	            178.41	    
1270.8	            178.87	    
1274.0	            179.32	    
1277.2	            179.78	    
1280.5	            180.24	    
1283.7	            180.70	    
1286.9	            181.16	    
1290.1	            181.61	    
1293.4	            182.07	    
1296.6	            182.53	    
1299.8	            182.99	    
1303.0	            183.44	    
1306.3	            183.90	    
1309.5	            184.36	    
1312.7	            184.81	    
1315.9	            185.27	    
1319.2	            185.73	    
1322.4	            186.18	    
1325.6	            186.64	    
1328.9	            187.10	    
1332.1	            187.55	    
1335.3	            188.01	    
1338.5	            188.46	    
1341.8	            188.92	    
1345.0	            189.37	    
1348.2	            189.83	    
1351.4	            190.29	    
1354.7	            190.74	    
1357.9	            191.20	    
1361.1	            191.65	    
1364.3	            192.11	    
1367.6	            192.56	    
1370.8	            193.02	    
1374.0	            193.47	    
1377.3	            193.93	    
1380.5	            194.38	    
1383.7	            194.83	    
1386.9	            195.29	    
1390.2	            195.74	    
1393.4	            196.20	    
1396.6	            196.65	    
1399.8	            197.10	    
1403.1	            197.56	    
1406.3	            198.01	    
1409.5	            198.47	    
1412.7	            198.92	    
1416.0	            199.37	    
1419.2	            199.83	    
1422.4	            200.28	    
1425.7	            200.73	    
1428.9	            201.18	    
1432.1	            201.64	    
1435.3	            202.09	    
1438.6	            202.54	    
1441.8	            203.00	    
1445.0	            203.45	    
1448.2	            203.90	    
1451.5	            204.35	    
1454.7	            204.80	    
1457.9	            205.26	    
1461.1	            205.71	    
1464.4	            206.16	    
1467.6	            206.61	    
1470.8	            207.06	    
1474.1	            207.52	    
