# Temperature [K]	Pressure [MPa]	
574.27	            61.129	    
575.16	            61.256	    
576.05	            61.382	    
576.94	            61.508	    
577.83	            61.635	    
578.72	            61.761	    
579.61	            61.888	    
580.50	            62.014	    
581.39	            62.140	    
582.28	            62.267	    
583.17	            62.393	    
584.06	            62.519	    
584.95	            62.645	    
585.84	            62.772	    
586.73	            62.898	    
587.62	            63.024	    
588.51	            63.150	    
589.40	            63.276	    
590.29	            63.403	    
591.18	            63.529	    
592.07	            63.655	    
592.96	            63.781	    
593.85	            63.907	    
594.74	            64.033	    
595.63	            64.159	    
596.52	            64.285	    
597.41	            64.411	    
598.30	            64.537	    
599.19	            64.663	    
600.08	            64.789	    
600.97	            64.915	    
601.86	            65.041	    
602.75	            65.167	    
603.64	            65.293	    
604.53	            65.419	    
605.42	            65.544	    
606.31	            65.670	    
607.20	            65.796	    
608.09	            65.922	    
608.98	            66.048	    
609.87	            66.173	    
610.76	            66.299	    
611.65	            66.425	    
612.54	            66.550	    
613.43	            66.676	    
614.32	            66.802	    
615.21	            66.927	    
616.10	            67.053	    
616.99	            67.179	    
617.88	            67.304	    
618.77	            67.430	    
619.66	            67.555	    
620.55	            67.681	    
621.44	            67.807	    
622.33	            67.932	    
623.22	            68.058	    
624.11	            68.183	    
625.00	            68.308	    
